GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,Capaciteit
4020,2025-04-12 18:59:53.251181,2025-04-12 20:35:53.251181,Grinder A,443.69
4021,2025-04-12 18:59:53.054717,2025-04-12 21:33:53.054717,Grinder C,468.9
4022,2025-04-12 18:59:53.437604,2025-04-12 19:29:53.437604,Grinder B,725.11
4023,2025-04-12 18:59:53.119164,2025-04-12 21:31:53.119164,Grinder A,747.5
4024,2025-04-12 18:59:53.290256,2025-04-12 21:20:53.290256,Grinder C,382.04
4025,2025-04-12 18:59:53.686864,2025-04-12 21:20:53.686864,Grinder C,305.47
4026,2025-04-12 18:59:53.898760,2025-04-12 21:31:53.898760,Grinder C,605.99
4027,2025-04-12 18:59:53.697133,2025-04-12 19:52:53.697133,Grinder A,654.97
4028,2025-04-12 18:59:53.987899,2025-04-12 20:09:53.987899,Grinder A,653.09
4029,2025-04-12 18:59:53.715708,2025-04-12 21:04:53.715708,Grinder C,401.85
4030,2025-04-12 18:59:53.000323,2025-04-12 21:16:53.000323,Grinder B,613.47
4031,2025-04-12 18:59:53.229150,2025-04-12 21:47:53.229150,Grinder B,722.67
4032,2025-04-12 18:59:53.158240,2025-04-12 20:09:53.158240,Grinder B,300.61
4033,2025-04-12 18:59:53.485377,2025-04-12 20:45:53.485377,Grinder B,527.96
4034,2025-04-12 18:59:53.035751,2025-04-12 20:58:53.035751,Grinder B,534.25
4035,2025-04-12 18:59:53.953863,2025-04-12 20:28:53.953863,Grinder B,442.55
4036,2025-04-12 18:59:53.752425,2025-04-12 20:36:53.752425,Grinder C,513.95
4037,2025-04-12 18:59:53.804927,2025-04-12 21:48:53.804927,Grinder B,429.87
4038,2025-04-12 18:59:53.832191,2025-04-12 20:47:53.832191,Grinder B,379.5
4039,2025-04-12 18:59:53.271936,2025-04-12 21:06:53.271936,Grinder A,462.09
4040,2025-04-12 18:59:53.870032,2025-04-12 21:36:53.870032,Grinder C,631.29
4041,2025-04-12 18:59:53.330830,2025-04-12 21:58:53.330830,Grinder C,450.35
4042,2025-04-12 18:59:53.264062,2025-04-12 21:45:53.264062,Grinder B,549.35
4043,2025-04-12 18:59:53.620305,2025-04-12 20:12:53.620305,Grinder A,523.58
4044,2025-04-12 18:59:53.607610,2025-04-12 20:20:53.607610,Grinder C,378.83
4045,2025-04-12 18:59:53.315432,2025-04-12 20:27:53.315432,Grinder C,467.7
4046,2025-04-12 18:59:53.730770,2025-04-12 19:38:53.730770,Grinder C,517.61
4047,2025-04-12 18:59:53.451664,2025-04-12 21:15:53.451664,Grinder A,637.61
4048,2025-04-12 18:59:53.656322,2025-04-12 21:13:53.656322,Grinder B,399.13
4049,2025-04-12 18:59:53.325654,2025-04-12 21:06:53.325654,Grinder A,560.52
4050,2025-04-12 18:59:53.764574,2025-04-12 21:27:53.764574,Grinder C,595.98
4051,2025-04-12 18:59:53.655915,2025-04-12 20:14:53.655915,Grinder C,757.08
4052,2025-04-12 18:59:53.627953,2025-04-12 21:49:53.627953,Grinder C,470.75
4053,2025-04-12 18:59:53.454258,2025-04-12 19:46:53.454258,Grinder C,392.03
4054,2025-04-12 18:59:53.207311,2025-04-12 21:25:53.207311,Grinder B,551.28
4055,2025-04-12 18:59:53.505364,2025-04-12 21:42:53.505364,Grinder A,302.28
4056,2025-04-12 18:59:53.295717,2025-04-12 20:30:53.295717,Grinder B,747.68
4057,2025-04-12 18:59:53.395647,2025-04-12 19:59:53.395647,Grinder B,464.12
4058,2025-04-12 18:59:53.287271,2025-04-12 21:27:53.287271,Grinder B,774.27
4059,2025-04-12 18:59:53.003299,2025-04-12 20:00:53.003299,Grinder C,655.64
4060,2025-04-12 18:59:53.507145,2025-04-12 21:40:53.507145,Grinder C,699.08
4061,2025-04-12 18:59:53.134124,2025-04-12 19:45:53.134124,Grinder B,488.12
4062,2025-04-12 18:59:53.655993,2025-04-12 21:56:53.655993,Grinder B,541.39
4063,2025-04-12 18:59:53.408283,2025-04-12 20:32:53.408283,Grinder B,477.84
4064,2025-04-12 18:59:53.532465,2025-04-12 20:44:53.532465,Grinder B,436.73
4065,2025-04-12 18:59:53.264587,2025-04-12 19:35:53.264587,Grinder A,357.56
4066,2025-04-12 18:59:53.869219,2025-04-12 19:54:53.869219,Grinder C,396.5
4067,2025-04-12 18:59:53.521132,2025-04-12 19:47:53.521132,Grinder A,720.01
4068,2025-04-12 18:59:53.929347,2025-04-12 20:31:53.929347,Grinder B,646.14
4069,2025-04-12 18:59:53.505042,2025-04-12 20:38:53.505042,Grinder A,645.42
4070,2025-04-12 18:59:53.167541,2025-04-12 21:41:53.167541,Grinder B,561.53
4071,2025-04-12 18:59:53.488230,2025-04-12 20:06:53.488230,Grinder C,380.86
4072,2025-04-12 18:59:53.562563,2025-04-12 19:44:53.562563,Grinder B,675.57
4073,2025-04-12 18:59:53.694786,2025-04-12 20:48:53.694786,Grinder C,509.76
4074,2025-04-12 18:59:53.390941,2025-04-12 21:05:53.390941,Grinder B,401.12
4075,2025-04-12 18:59:53.396072,2025-04-12 20:55:53.396072,Grinder A,703.04
4076,2025-04-12 18:59:53.572548,2025-04-12 20:57:53.572548,Grinder C,312.01
4077,2025-04-12 18:59:53.459265,2025-04-12 21:33:53.459265,Grinder C,775.59
4078,2025-04-12 18:59:53.263009,2025-04-12 21:31:53.263009,Grinder B,487.68
4079,2025-04-12 18:59:53.536734,2025-04-12 20:23:53.536734,Grinder C,627.87
4080,2025-04-12 18:59:53.776074,2025-04-12 21:18:53.776074,Grinder A,559.78
4081,2025-04-12 18:59:53.752761,2025-04-12 20:52:53.752761,Grinder C,635.63
4082,2025-04-12 18:59:53.585351,2025-04-12 20:13:53.585351,Grinder B,699.89
4083,2025-04-12 18:59:53.969956,2025-04-12 21:31:53.969956,Grinder C,678.28
4084,2025-04-12 18:59:53.229023,2025-04-12 20:57:53.229023,Grinder B,551.93
4085,2025-04-12 18:59:53.777392,2025-04-12 21:26:53.777392,Grinder C,416.16
4086,2025-04-12 18:59:53.856963,2025-04-12 21:08:53.856963,Grinder C,453.22
4087,2025-04-12 18:59:53.280860,2025-04-12 20:56:53.280860,Grinder B,529.91
4088,2025-04-12 18:59:53.216229,2025-04-12 20:57:53.216229,Grinder A,374.2
4089,2025-04-12 18:59:53.064995,2025-04-12 20:28:53.064995,Grinder A,729.68
4090,2025-04-12 18:59:53.851604,2025-04-12 21:49:53.851604,Grinder A,319.64
4091,2025-04-12 18:59:53.727223,2025-04-12 19:47:53.727223,Grinder A,443.04
4092,2025-04-12 18:59:53.062531,2025-04-12 20:37:53.062531,Grinder B,458.9
4093,2025-04-12 18:59:53.126186,2025-04-12 21:20:53.126186,Grinder A,521.65
4094,2025-04-12 18:59:53.780839,2025-04-12 21:45:53.780839,Grinder A,302.0
4095,2025-04-12 18:59:53.440189,2025-04-12 20:18:53.440189,Grinder B,434.53
4096,2025-04-12 18:59:53.538078,2025-04-12 21:43:53.538078,Grinder A,741.56
4097,2025-04-12 18:59:53.411726,2025-04-12 20:09:53.411726,Grinder A,399.41
4098,2025-04-12 18:59:53.225591,2025-04-12 21:52:53.225591,Grinder B,789.72
4099,2025-04-12 18:59:53.029542,2025-04-12 21:47:53.029542,Grinder B,550.12
4100,2025-04-12 18:59:53.929701,2025-04-12 20:49:53.929701,Grinder C,728.32
4101,2025-04-12 18:59:53.030815,2025-04-12 21:13:53.030815,Grinder C,589.67
4102,2025-04-12 18:59:53.947287,2025-04-12 20:29:53.947287,Grinder B,498.53
4103,2025-04-12 18:59:53.569383,2025-04-12 20:37:53.569383,Grinder A,742.21
4104,2025-04-12 18:59:53.058616,2025-04-12 20:11:53.058616,Grinder A,776.55
4105,2025-04-12 18:59:53.678916,2025-04-12 20:52:53.678916,Grinder A,598.47
4106,2025-04-12 18:59:53.028778,2025-04-12 21:36:53.028778,Grinder A,738.66
4107,2025-04-12 18:59:53.227417,2025-04-12 21:57:53.227417,Grinder B,435.18
4108,2025-04-12 18:59:53.973009,2025-04-12 21:25:53.973009,Grinder C,450.72
4109,2025-04-12 18:59:53.505598,2025-04-12 21:14:53.505598,Grinder A,522.75
4110,2025-04-12 18:59:53.875442,2025-04-12 21:48:53.875442,Grinder C,402.48
4111,2025-04-12 18:59:53.141685,2025-04-12 20:22:53.141685,Grinder A,751.17
4112,2025-04-12 18:59:53.892212,2025-04-12 21:58:53.892212,Grinder B,652.7
4113,2025-04-12 18:59:53.735894,2025-04-12 20:00:53.735894,Grinder B,443.77
4114,2025-04-12 18:59:53.138943,2025-04-12 20:27:53.138943,Grinder C,482.61
4115,2025-04-12 18:59:53.710538,2025-04-12 20:44:53.710538,Grinder B,551.87
4116,2025-04-12 18:59:53.761404,2025-04-12 21:00:53.761404,Grinder B,789.61
4117,2025-04-12 18:59:53.850565,2025-04-12 20:14:53.850565,Grinder C,759.41
4118,2025-04-12 18:59:53.737194,2025-04-12 19:45:53.737194,Grinder B,320.46
4119,2025-04-12 18:59:53.757513,2025-04-12 21:26:53.757513,Grinder B,308.82
4120,2025-04-12 18:59:53.805940,2025-04-12 20:37:53.805940,Grinder A,708.38
4121,2025-04-12 18:59:53.097523,2025-04-12 21:17:53.097523,Grinder A,524.01
4122,2025-04-12 18:59:53.313559,2025-04-12 19:31:53.313559,Grinder B,437.81
4123,2025-04-12 18:59:53.033835,2025-04-12 21:04:53.033835,Grinder C,333.59
4124,2025-04-12 18:59:53.782647,2025-04-12 21:34:53.782647,Grinder B,469.78
4125,2025-04-12 18:59:53.581829,2025-04-12 21:48:53.581829,Grinder A,437.21
4126,2025-04-12 18:59:53.310448,2025-04-12 21:15:53.310448,Grinder C,493.89
4127,2025-04-12 18:59:53.221970,2025-04-12 20:59:53.221970,Grinder C,786.4
4128,2025-04-12 18:59:53.682696,2025-04-12 19:42:53.682696,Grinder B,499.76
4129,2025-04-12 18:59:53.056039,2025-04-12 21:09:53.056039,Grinder C,588.34
4130,2025-04-12 18:59:53.486430,2025-04-12 21:46:53.486430,Grinder B,503.96
4131,2025-04-12 18:59:53.370055,2025-04-12 21:34:53.370055,Grinder B,775.81
4132,2025-04-12 18:59:53.208729,2025-04-12 21:42:53.208729,Grinder B,378.15
4133,2025-04-12 18:59:53.148905,2025-04-12 21:43:53.148905,Grinder C,697.5
4134,2025-04-12 18:59:53.341552,2025-04-12 20:56:53.341552,Grinder A,569.48
4135,2025-04-12 18:59:53.976043,2025-04-12 21:32:53.976043,Grinder A,480.48
4136,2025-04-12 18:59:53.163982,2025-04-12 20:40:53.163982,Grinder A,431.91
4137,2025-04-12 18:59:53.682842,2025-04-12 20:29:53.682842,Grinder B,372.88
4138,2025-04-12 18:59:53.958132,2025-04-12 21:38:53.958132,Grinder C,300.42
4139,2025-04-12 18:59:53.400966,2025-04-12 20:40:53.400966,Grinder C,755.31
4140,2025-04-12 18:59:53.042286,2025-04-12 21:43:53.042286,Grinder A,317.95
4141,2025-04-12 18:59:53.534664,2025-04-12 21:07:53.534664,Grinder A,777.18
4142,2025-04-12 18:59:53.537852,2025-04-12 21:24:53.537852,Grinder A,423.08
4143,2025-04-12 18:59:53.058248,2025-04-12 20:59:53.058248,Grinder B,591.56
4144,2025-04-12 18:59:53.857644,2025-04-12 21:29:53.857644,Grinder C,750.58
4145,2025-04-12 18:59:53.238781,2025-04-12 20:46:53.238781,Grinder B,548.25
4146,2025-04-12 18:59:53.415180,2025-04-12 20:25:53.415180,Grinder C,643.35
4147,2025-04-12 18:59:53.977247,2025-04-12 19:52:53.977247,Grinder A,555.75
4148,2025-04-12 18:59:53.473922,2025-04-12 20:36:53.473922,Grinder B,769.83
4149,2025-04-12 18:59:53.486463,2025-04-12 21:14:53.486463,Grinder B,435.68
4150,2025-04-12 18:59:53.183154,2025-04-12 20:10:53.183154,Grinder C,390.16
4151,2025-04-12 18:59:53.837931,2025-04-12 20:28:53.837931,Grinder B,764.73
4152,2025-04-12 18:59:53.115873,2025-04-12 21:20:53.115873,Grinder C,426.12
4153,2025-04-12 18:59:53.063370,2025-04-12 19:45:53.063370,Grinder A,317.61
4154,2025-04-12 18:59:53.460373,2025-04-12 20:51:53.460373,Grinder A,725.74
4155,2025-04-12 18:59:53.055866,2025-04-12 20:40:53.055866,Grinder C,304.14
4156,2025-04-12 18:59:53.929270,2025-04-12 21:45:53.929270,Grinder A,366.98
4157,2025-04-12 18:59:53.548188,2025-04-12 21:30:53.548188,Grinder B,690.16
4158,2025-04-12 18:59:53.808130,2025-04-12 20:38:53.808130,Grinder B,355.7
4159,2025-04-12 18:59:53.575275,2025-04-12 20:25:53.575275,Grinder C,619.6
4160,2025-04-12 18:59:53.847764,2025-04-12 20:48:53.847764,Grinder A,713.06
4161,2025-04-12 18:59:53.585671,2025-04-12 20:26:53.585671,Grinder B,554.12
4162,2025-04-12 18:59:53.293371,2025-04-12 19:37:53.293371,Grinder A,321.14
4163,2025-04-12 18:59:53.906275,2025-04-12 19:47:53.906275,Grinder C,301.28
4164,2025-04-12 18:59:53.934695,2025-04-12 21:22:53.934695,Grinder A,453.92
4165,2025-04-12 18:59:53.980027,2025-04-12 21:15:53.980027,Grinder C,573.35
4166,2025-04-12 18:59:53.716242,2025-04-12 20:35:53.716242,Grinder C,682.37
4167,2025-04-12 18:59:53.775743,2025-04-12 20:03:53.775743,Grinder C,788.39
4168,2025-04-12 18:59:53.692517,2025-04-12 20:18:53.692517,Grinder C,590.5
4169,2025-04-12 18:59:53.101872,2025-04-12 21:58:53.101872,Grinder B,487.91
4170,2025-04-12 18:59:53.702731,2025-04-12 20:59:53.702731,Grinder B,651.57
4171,2025-04-12 18:59:53.388651,2025-04-12 19:50:53.388651,Grinder B,685.54
4172,2025-04-12 18:59:53.615570,2025-04-12 20:18:53.615570,Grinder B,471.55
4173,2025-04-12 18:59:53.424304,2025-04-12 19:58:53.424304,Grinder C,683.96
4174,2025-04-12 18:59:53.963501,2025-04-12 19:41:53.963501,Grinder A,320.1
4175,2025-04-12 18:59:53.288026,2025-04-12 20:36:53.288026,Grinder C,796.54
4176,2025-04-12 18:59:53.196512,2025-04-12 20:57:53.196512,Grinder A,678.85
4177,2025-04-12 18:59:53.383175,2025-04-12 21:31:53.383175,Grinder A,524.54
4178,2025-04-12 18:59:53.426272,2025-04-12 21:37:53.426272,Grinder B,615.3
4179,2025-04-12 18:59:53.147631,2025-04-12 21:43:53.147631,Grinder A,646.14
4180,2025-04-12 18:59:53.404980,2025-04-12 21:46:53.404980,Grinder A,426.93
4181,2025-04-12 18:59:53.120572,2025-04-12 19:48:53.120572,Grinder C,793.62
4182,2025-04-12 18:59:53.076421,2025-04-12 21:49:53.076421,Grinder C,619.82
4183,2025-04-12 18:59:53.150206,2025-04-12 21:16:53.150206,Grinder A,503.21
4184,2025-04-12 18:59:53.696174,2025-04-12 19:53:53.696174,Grinder B,524.65
4185,2025-04-12 18:59:53.360633,2025-04-12 20:00:53.360633,Grinder C,386.06
4186,2025-04-12 18:59:53.619870,2025-04-12 21:22:53.619870,Grinder A,547.21
4187,2025-04-12 18:59:53.644556,2025-04-12 20:51:53.644556,Grinder B,480.3
4188,2025-04-12 18:59:53.432929,2025-04-12 20:46:53.432929,Grinder A,491.04
4189,2025-04-12 18:59:53.861889,2025-04-12 19:58:53.861889,Grinder A,783.99
4190,2025-04-12 18:59:53.732856,2025-04-12 21:50:53.732856,Grinder C,458.25
4191,2025-04-12 18:59:53.746849,2025-04-12 21:33:53.746849,Grinder A,474.76
4192,2025-04-12 18:59:53.919219,2025-04-12 21:00:53.919219,Grinder C,305.57
4193,2025-04-12 18:59:53.482452,2025-04-12 21:32:53.482452,Grinder C,723.42
4194,2025-04-12 18:59:53.806060,2025-04-12 19:35:53.806060,Grinder B,641.73
4195,2025-04-12 18:59:53.746359,2025-04-12 19:45:53.746359,Grinder C,353.71
4196,2025-04-12 18:59:53.606740,2025-04-12 21:00:53.606740,Grinder A,451.45
4197,2025-04-12 18:59:53.712890,2025-04-12 21:02:53.712890,Grinder A,785.69
4198,2025-04-12 18:59:53.365176,2025-04-12 21:31:53.365176,Grinder A,386.07
4199,2025-04-12 18:59:53.250230,2025-04-12 21:33:53.250230,Grinder A,457.71
4200,2025-04-12 18:59:53.641160,2025-04-12 20:06:53.641160,Grinder A,741.06
4201,2025-04-12 18:59:53.206585,2025-04-12 19:44:53.206585,Grinder C,692.61
4202,2025-04-12 18:59:53.142824,2025-04-12 20:44:53.142824,Grinder A,544.65
4203,2025-04-12 18:59:53.832129,2025-04-12 20:16:53.832129,Grinder C,543.6
4204,2025-04-12 18:59:53.566409,2025-04-12 19:48:53.566409,Grinder B,637.4
4205,2025-04-12 18:59:53.321516,2025-04-12 19:51:53.321516,Grinder A,717.57
4206,2025-04-12 18:59:53.905375,2025-04-12 20:45:53.905375,Grinder C,423.09
4207,2025-04-12 18:59:53.793956,2025-04-12 20:08:53.793956,Grinder B,567.28
4208,2025-04-12 18:59:53.542656,2025-04-12 20:03:53.542656,Grinder B,548.47
4209,2025-04-12 18:59:53.943276,2025-04-12 21:30:53.943276,Grinder A,511.95
4210,2025-04-12 18:59:53.787194,2025-04-12 20:42:53.787194,Grinder B,529.79
4211,2025-04-12 18:59:53.638012,2025-04-12 21:47:53.638012,Grinder B,748.59
4212,2025-04-12 18:59:53.937294,2025-04-12 21:49:53.937294,Grinder A,737.92
4213,2025-04-12 18:59:53.034086,2025-04-12 20:44:53.034086,Grinder A,631.91
4214,2025-04-12 18:59:53.144246,2025-04-12 21:28:53.144246,Grinder C,684.95
4215,2025-04-12 18:59:53.604018,2025-04-12 21:40:53.604018,Grinder A,558.59
4216,2025-04-12 18:59:53.050243,2025-04-12 21:43:53.050243,Grinder C,643.5
4217,2025-04-12 18:59:53.616009,2025-04-12 21:33:53.616009,Grinder A,641.09
4218,2025-04-12 18:59:53.017352,2025-04-12 21:11:53.017352,Grinder C,356.67
4219,2025-04-12 18:59:53.213888,2025-04-12 21:55:53.213888,Grinder A,423.38
4220,2025-04-12 18:59:53.881002,2025-04-12 20:37:53.881002,Grinder B,631.97
4221,2025-04-12 18:59:53.262541,2025-04-12 20:10:53.262541,Grinder C,347.54
4222,2025-04-12 18:59:53.388637,2025-04-12 21:06:53.388637,Grinder B,355.63
4223,2025-04-12 18:59:53.493328,2025-04-12 21:43:53.493328,Grinder C,778.77
4224,2025-04-12 18:59:53.870698,2025-04-12 19:53:53.870698,Grinder A,715.09
4225,2025-04-12 18:59:53.447039,2025-04-12 20:54:53.447039,Grinder A,385.49
4226,2025-04-12 18:59:53.910399,2025-04-12 20:23:53.910399,Grinder C,357.49
4227,2025-04-12 18:59:53.404313,2025-04-12 20:44:53.404313,Grinder A,359.79
4228,2025-04-12 18:59:53.071597,2025-04-12 20:06:53.071597,Grinder C,345.4
4229,2025-04-12 18:59:53.621612,2025-04-12 19:48:53.621612,Grinder C,589.04
4230,2025-04-12 18:59:53.154875,2025-04-12 20:47:53.154875,Grinder B,320.93
4231,2025-04-12 18:59:53.510150,2025-04-12 21:11:53.510150,Grinder C,450.52
4232,2025-04-12 18:59:53.039532,2025-04-12 19:37:53.039532,Grinder A,762.05
4233,2025-04-12 18:59:53.491988,2025-04-12 20:49:53.491988,Grinder B,431.73
4234,2025-04-12 18:59:53.515434,2025-04-12 21:48:53.515434,Grinder B,788.46
4235,2025-04-12 18:59:53.676592,2025-04-12 21:29:53.676592,Grinder C,584.07
4236,2025-04-12 18:59:53.692459,2025-04-12 19:49:53.692459,Grinder A,642.46
4237,2025-04-12 18:59:53.827430,2025-04-12 21:04:53.827430,Grinder A,583.45
4238,2025-04-12 18:59:53.747337,2025-04-12 21:25:53.747337,Grinder C,460.57
4239,2025-04-12 18:59:53.849581,2025-04-12 21:04:53.849581,Grinder B,786.27
4240,2025-04-12 18:59:53.175434,2025-04-12 19:51:53.175434,Grinder B,329.99
4241,2025-04-12 18:59:53.434147,2025-04-12 19:43:53.434147,Grinder A,504.88
4242,2025-04-12 18:59:53.306414,2025-04-12 20:07:53.306414,Grinder B,466.77
4243,2025-04-12 18:59:53.318195,2025-04-12 20:32:53.318195,Grinder C,699.89
4244,2025-04-12 18:59:53.541142,2025-04-12 19:44:53.541142,Grinder C,460.74
4245,2025-04-12 18:59:53.075625,2025-04-12 21:58:53.075625,Grinder A,363.41
4246,2025-04-12 18:59:53.719815,2025-04-12 21:15:53.719815,Grinder A,431.54
4247,2025-04-12 18:59:53.105530,2025-04-12 19:32:53.105530,Grinder A,749.5
4248,2025-04-12 18:59:53.692457,2025-04-12 21:16:53.692457,Grinder A,621.43
4249,2025-04-12 18:59:53.866578,2025-04-12 21:12:53.866578,Grinder A,710.62
4250,2025-04-12 18:59:53.354577,2025-04-12 20:59:53.354577,Grinder A,334.87
4251,2025-04-12 18:59:53.460597,2025-04-12 21:10:53.460597,Grinder A,304.05
4252,2025-04-12 18:59:53.815856,2025-04-12 21:55:53.815856,Grinder C,379.39
4253,2025-04-12 18:59:53.232101,2025-04-12 20:00:53.232101,Grinder B,614.31
4254,2025-04-12 18:59:53.084906,2025-04-12 21:34:53.084906,Grinder B,338.93
4255,2025-04-12 18:59:53.462247,2025-04-12 20:02:53.462247,Grinder A,577.09
4256,2025-04-12 18:59:53.011302,2025-04-12 20:34:53.011302,Grinder A,777.7
4257,2025-04-12 18:59:53.514737,2025-04-12 21:50:53.514737,Grinder C,356.39
4258,2025-04-12 18:59:53.739407,2025-04-12 20:19:53.739407,Grinder C,321.39
4259,2025-04-12 18:59:53.622346,2025-04-12 19:51:53.622346,Grinder B,557.14
4260,2025-04-12 18:59:53.193282,2025-04-12 20:45:53.193282,Grinder C,591.76
4261,2025-04-12 18:59:53.573054,2025-04-12 20:51:53.573054,Grinder C,743.12
4262,2025-04-12 18:59:53.272660,2025-04-12 21:03:53.272660,Grinder B,730.05
4263,2025-04-12 18:59:53.317195,2025-04-12 21:18:53.317195,Grinder A,435.1
4264,2025-04-12 18:59:53.286855,2025-04-12 21:24:53.286855,Grinder B,519.24
4265,2025-04-12 18:59:53.113339,2025-04-12 20:25:53.113339,Grinder C,397.14
4266,2025-04-12 18:59:53.059359,2025-04-12 19:42:53.059359,Grinder B,457.8
4267,2025-04-12 18:59:53.978789,2025-04-12 20:03:53.978789,Grinder B,488.99
4268,2025-04-12 18:59:53.167379,2025-04-12 20:54:53.167379,Grinder A,776.74
4269,2025-04-12 18:59:53.028567,2025-04-12 21:20:53.028567,Grinder A,710.9
4270,2025-04-12 18:59:53.271588,2025-04-12 20:01:53.271588,Grinder B,567.06
4271,2025-04-12 18:59:53.128608,2025-04-12 20:52:53.128608,Grinder A,321.72
4272,2025-04-12 18:59:53.081965,2025-04-12 19:38:53.081965,Grinder A,504.29
4273,2025-04-12 18:59:53.698283,2025-04-12 20:06:53.698283,Grinder A,657.52
4274,2025-04-12 18:59:53.571802,2025-04-12 20:44:53.571802,Grinder A,363.5
4275,2025-04-12 18:59:53.078337,2025-04-12 21:44:53.078337,Grinder A,436.15
4276,2025-04-12 18:59:53.330881,2025-04-12 21:41:53.330881,Grinder C,373.45
4277,2025-04-12 18:59:53.241692,2025-04-12 21:45:53.241692,Grinder A,601.58
4278,2025-04-12 18:59:53.923510,2025-04-12 20:18:53.923510,Grinder B,590.59
4279,2025-04-12 18:59:53.315930,2025-04-12 20:08:53.315930,Grinder B,732.81
4280,2025-04-12 18:59:53.369146,2025-04-12 21:09:53.369146,Grinder C,425.7
4281,2025-04-12 18:59:53.031214,2025-04-12 20:43:53.031214,Grinder C,654.14
4282,2025-04-12 18:59:53.880604,2025-04-12 21:40:53.880604,Grinder A,487.58
4283,2025-04-12 18:59:53.712653,2025-04-12 20:32:53.712653,Grinder C,476.56
4284,2025-04-12 18:59:53.124054,2025-04-12 21:05:53.124054,Grinder B,654.74
4285,2025-04-12 18:59:53.662853,2025-04-12 20:04:53.662853,Grinder C,704.06
4286,2025-04-12 18:59:53.121953,2025-04-12 21:58:53.121953,Grinder C,668.27
4287,2025-04-12 18:59:53.690107,2025-04-12 21:54:53.690107,Grinder A,774.3
4288,2025-04-12 18:59:53.285681,2025-04-12 19:40:53.285681,Grinder B,438.55
4289,2025-04-12 18:59:53.282963,2025-04-12 19:34:53.282963,Grinder C,709.22
4290,2025-04-12 18:59:53.497694,2025-04-12 19:43:53.497694,Grinder C,792.19
4291,2025-04-12 18:59:53.376815,2025-04-12 21:24:53.376815,Grinder C,322.45
4292,2025-04-12 18:59:53.971554,2025-04-12 20:40:53.971554,Grinder C,753.2
4293,2025-04-12 18:59:53.265394,2025-04-12 21:53:53.265394,Grinder A,394.22
4294,2025-04-12 18:59:53.923696,2025-04-12 20:21:53.923696,Grinder A,714.69
4295,2025-04-12 18:59:53.887404,2025-04-12 21:31:53.887404,Grinder B,558.82
4296,2025-04-12 18:59:53.457977,2025-04-12 20:53:53.457977,Grinder A,577.12
4297,2025-04-12 18:59:53.529174,2025-04-12 20:51:53.529174,Grinder C,320.96
4298,2025-04-12 18:59:53.715872,2025-04-12 21:54:53.715872,Grinder A,408.73
4299,2025-04-12 18:59:53.838646,2025-04-12 21:36:53.838646,Grinder C,350.22
4300,2025-04-12 18:59:53.785922,2025-04-12 21:30:53.785922,Grinder B,409.24
4301,2025-04-12 18:59:53.872272,2025-04-12 20:44:53.872272,Grinder C,735.76
4302,2025-04-12 18:59:53.294036,2025-04-12 21:17:53.294036,Grinder C,472.22
