PackagingID,P_DatumTijdStart,P_DatumTijdEind,P_Machine,AantalStuksInDoos,Capaciteit
4232,2025-04-12 18:59:53.094175,2025-04-12 19:37:53.094175,Packer A,20,695.02
4233,2025-04-12 18:59:53.281100,2025-04-12 20:15:53.281100,Packer C,12,714.83
4234,2025-04-12 18:59:53.179477,2025-04-12 21:39:53.179477,Packer B,12,307.78
4235,2025-04-12 18:59:53.854791,2025-04-12 21:09:53.854791,Packer C,12,776.31
4236,2025-04-12 18:59:53.213978,2025-04-12 21:01:53.213978,Packer C,10,700.13
4237,2025-04-12 18:59:53.998268,2025-04-12 20:35:53.998268,Packer C,20,443.92
4238,2025-04-12 18:59:53.728692,2025-04-12 20:12:53.728692,Packer B,12,757.84
4239,2025-04-12 18:59:53.968016,2025-04-12 21:37:53.968016,Packer A,12,350.11
4240,2025-04-12 18:59:53.339792,2025-04-12 21:24:53.339792,Packer C,10,431.3
4241,2025-04-12 18:59:53.357116,2025-04-12 20:26:53.357116,Packer B,10,512.51
4242,2025-04-12 18:59:53.759686,2025-04-12 19:43:53.759686,Packer C,20,450.4
4243,2025-04-12 18:59:53.442696,2025-04-12 20:48:53.442696,Packer B,20,343.92
4244,2025-04-12 18:59:53.327837,2025-04-12 21:58:53.327837,Packer A,12,389.98
4245,2025-04-12 18:59:53.261921,2025-04-12 21:42:53.261921,Packer C,20,772.88
4246,2025-04-12 18:59:53.356618,2025-04-12 20:02:53.356618,Packer A,10,404.62
4247,2025-04-12 18:59:53.014326,2025-04-12 19:52:53.014326,Packer B,10,612.45
4248,2025-04-12 18:59:53.262727,2025-04-12 20:56:53.262727,Packer C,12,565.66
4249,2025-04-12 18:59:53.696388,2025-04-12 19:41:53.696388,Packer B,20,703.91
4250,2025-04-12 18:59:53.888911,2025-04-12 20:14:53.888911,Packer B,10,566.04
4251,2025-04-12 18:59:53.969778,2025-04-12 19:30:53.969778,Packer B,10,348.07
4252,2025-04-12 18:59:53.037416,2025-04-12 21:17:53.037416,Packer B,10,535.33
4253,2025-04-12 18:59:53.715717,2025-04-12 20:33:53.715717,Packer C,20,402.98
4254,2025-04-12 18:59:53.439861,2025-04-12 21:47:53.439861,Packer A,10,688.19
4255,2025-04-12 18:59:53.940125,2025-04-12 20:02:53.940125,Packer B,20,796.54
4256,2025-04-12 18:59:53.049248,2025-04-12 19:30:53.049248,Packer B,20,432.18
4257,2025-04-12 18:59:53.028820,2025-04-12 21:56:53.028820,Packer B,10,627.86
4258,2025-04-12 18:59:53.684220,2025-04-12 19:35:53.684220,Packer A,20,566.45
4259,2025-04-12 18:59:53.534606,2025-04-12 20:50:53.534606,Packer A,20,545.2
4260,2025-04-12 18:59:53.923581,2025-04-12 21:39:53.923581,Packer A,12,781.23
4261,2025-04-12 18:59:53.816718,2025-04-12 21:32:53.816718,Packer A,20,587.24
4262,2025-04-12 18:59:53.139220,2025-04-12 20:00:53.139220,Packer B,10,456.03
4263,2025-04-12 18:59:53.565318,2025-04-12 19:34:53.565318,Packer A,20,419.62
4264,2025-04-12 18:59:53.059383,2025-04-12 21:10:53.059383,Packer B,12,564.58
4265,2025-04-12 18:59:53.817014,2025-04-12 21:09:53.817014,Packer C,12,305.78
4266,2025-04-12 18:59:53.786189,2025-04-12 20:03:53.786189,Packer C,12,456.85
4267,2025-04-12 18:59:53.249061,2025-04-12 21:47:53.249061,Packer B,12,418.68
4268,2025-04-12 18:59:53.793880,2025-04-12 20:42:53.793880,Packer C,20,667.76
4269,2025-04-12 18:59:53.882037,2025-04-12 20:27:53.882037,Packer A,20,651.89
4270,2025-04-12 18:59:53.582182,2025-04-12 21:41:53.582182,Packer B,10,782.61
4271,2025-04-12 18:59:53.555968,2025-04-12 21:08:53.555968,Packer A,20,399.04
4272,2025-04-12 18:59:53.528438,2025-04-12 21:01:53.528438,Packer A,10,341.75
4273,2025-04-12 18:59:53.183798,2025-04-12 20:26:53.183798,Packer C,10,440.28
4274,2025-04-12 18:59:53.103113,2025-04-12 20:05:53.103113,Packer A,12,336.06
4275,2025-04-12 18:59:53.061884,2025-04-12 21:28:53.061884,Packer A,12,776.58
4276,2025-04-12 18:59:53.633939,2025-04-12 19:44:53.633939,Packer C,12,617.62
4277,2025-04-12 18:59:53.052176,2025-04-12 20:06:53.052176,Packer B,12,493.75
4278,2025-04-12 18:59:53.662923,2025-04-12 21:49:53.662923,Packer C,20,782.91
4279,2025-04-12 18:59:53.846048,2025-04-12 19:58:53.846048,Packer C,12,351.95
4280,2025-04-12 18:59:53.340983,2025-04-12 21:43:53.340983,Packer B,10,462.78
4281,2025-04-12 18:59:53.991872,2025-04-12 20:07:53.991872,Packer C,10,546.8
4282,2025-04-12 18:59:53.803423,2025-04-12 20:19:53.803423,Packer C,20,557.86
4283,2025-04-12 18:59:53.343678,2025-04-12 21:17:53.343678,Packer A,20,609.8
4284,2025-04-12 18:59:53.947258,2025-04-12 21:29:53.947258,Packer C,20,358.18
4285,2025-04-12 18:59:53.767240,2025-04-12 19:45:53.767240,Packer B,10,535.84
4286,2025-04-12 18:59:53.989120,2025-04-12 21:39:53.989120,Packer B,20,485.48
4287,2025-04-12 18:59:53.413683,2025-04-12 21:34:53.413683,Packer C,10,528.31
4288,2025-04-12 18:59:53.585512,2025-04-12 19:47:53.585512,Packer A,12,757.72
4289,2025-04-12 18:59:53.743036,2025-04-12 21:46:53.743036,Packer A,12,513.81
4290,2025-04-12 18:59:53.804751,2025-04-12 21:21:53.804751,Packer A,20,740.46
4291,2025-04-12 18:59:53.460205,2025-04-12 21:47:53.460205,Packer C,20,761.16
4292,2025-04-12 18:59:53.827632,2025-04-12 20:08:53.827632,Packer C,10,305.16
4293,2025-04-12 18:59:53.719941,2025-04-12 19:47:53.719941,Packer B,20,703.48
4294,2025-04-12 18:59:53.084182,2025-04-12 21:00:53.084182,Packer C,10,695.99
4295,2025-04-12 18:59:53.630009,2025-04-12 20:53:53.630009,Packer C,20,600.31
4296,2025-04-12 18:59:53.680291,2025-04-12 21:52:53.680291,Packer B,12,674.28
4297,2025-04-12 18:59:53.645049,2025-04-12 19:35:53.645049,Packer C,20,739.15
4298,2025-04-12 18:59:53.154438,2025-04-12 19:45:53.154438,Packer A,10,549.3
4299,2025-04-12 18:59:53.405212,2025-04-12 21:14:53.405212,Packer A,20,433.59
4300,2025-04-12 18:59:53.189675,2025-04-12 20:38:53.189675,Packer C,10,526.35
4301,2025-04-12 18:59:53.843102,2025-04-12 19:59:53.843102,Packer C,20,622.29
4302,2025-04-12 18:59:53.970925,2025-04-12 20:53:53.970925,Packer C,12,667.69
4303,2025-04-12 18:59:53.615794,2025-04-12 21:30:53.615794,Packer A,10,491.1
4304,2025-04-12 18:59:53.217000,2025-04-12 21:47:53.217000,Packer B,12,549.06
4305,2025-04-12 18:59:53.485435,2025-04-12 19:53:53.485435,Packer C,12,763.36
4306,2025-04-12 18:59:53.696300,2025-04-12 21:37:53.696300,Packer B,20,462.66
4307,2025-04-12 18:59:53.181771,2025-04-12 21:56:53.181771,Packer C,20,641.23
4308,2025-04-12 18:59:53.720523,2025-04-12 21:15:53.720523,Packer B,10,445.68
4309,2025-04-12 18:59:53.492208,2025-04-12 19:55:53.492208,Packer A,12,459.08
4310,2025-04-12 18:59:53.976268,2025-04-12 21:08:53.976268,Packer C,20,506.57
4311,2025-04-12 18:59:53.219531,2025-04-12 21:30:53.219531,Packer B,12,384.67
4312,2025-04-12 18:59:53.331481,2025-04-12 21:50:53.331481,Packer B,20,632.26
4313,2025-04-12 18:59:53.374849,2025-04-12 19:48:53.374849,Packer A,20,683.93
4314,2025-04-12 18:59:53.561656,2025-04-12 20:48:53.561656,Packer A,10,588.97
4315,2025-04-12 18:59:53.393821,2025-04-12 21:22:53.393821,Packer A,10,798.39
4316,2025-04-12 18:59:53.799287,2025-04-12 20:21:53.799287,Packer C,20,586.14
4317,2025-04-12 18:59:53.994100,2025-04-12 21:00:53.994100,Packer A,20,493.25
4318,2025-04-12 18:59:53.640275,2025-04-12 20:27:53.640275,Packer A,20,470.49
4319,2025-04-12 18:59:53.474683,2025-04-12 21:54:53.474683,Packer C,12,702.28
4320,2025-04-12 18:59:53.679296,2025-04-12 20:06:53.679296,Packer A,10,361.61
4321,2025-04-12 18:59:53.359438,2025-04-12 21:29:53.359438,Packer C,10,681.9
4322,2025-04-12 18:59:53.961754,2025-04-12 21:55:53.961754,Packer A,20,440.84
4323,2025-04-12 18:59:53.926184,2025-04-12 20:48:53.926184,Packer B,20,668.03
4324,2025-04-12 18:59:53.595638,2025-04-12 20:51:53.595638,Packer C,20,419.21
4325,2025-04-12 18:59:53.211828,2025-04-12 19:53:53.211828,Packer C,12,329.7
4326,2025-04-12 18:59:53.829038,2025-04-12 19:47:53.829038,Packer B,10,574.18
4327,2025-04-12 18:59:53.073499,2025-04-12 21:32:53.073499,Packer B,20,411.05
4328,2025-04-12 18:59:53.394541,2025-04-12 20:52:53.394541,Packer C,12,348.3
4329,2025-04-12 18:59:53.762224,2025-04-12 20:31:53.762224,Packer A,20,460.17
4330,2025-04-12 18:59:53.382550,2025-04-12 20:43:53.382550,Packer A,12,758.27
4331,2025-04-12 18:59:53.219024,2025-04-12 21:10:53.219024,Packer C,10,408.26
4332,2025-04-12 18:59:53.956535,2025-04-12 20:25:53.956535,Packer B,10,738.85
4333,2025-04-12 18:59:53.506218,2025-04-12 21:31:53.506218,Packer A,10,610.25
4334,2025-04-12 18:59:53.745062,2025-04-12 20:50:53.745062,Packer C,10,396.17
4335,2025-04-12 18:59:53.569781,2025-04-12 20:30:53.569781,Packer C,10,711.61
4336,2025-04-12 18:59:53.788386,2025-04-12 19:32:53.788386,Packer A,12,560.44
4337,2025-04-12 18:59:53.527268,2025-04-12 21:04:53.527268,Packer C,20,607.82
4338,2025-04-12 18:59:53.329869,2025-04-12 21:32:53.329869,Packer C,20,482.47
4339,2025-04-12 18:59:53.896369,2025-04-12 19:51:53.896369,Packer B,20,747.43
4340,2025-04-12 18:59:53.535936,2025-04-12 20:27:53.535936,Packer A,20,622.46
4341,2025-04-12 18:59:53.286240,2025-04-12 20:49:53.286240,Packer B,12,556.33
4342,2025-04-12 18:59:53.226226,2025-04-12 20:44:53.226226,Packer A,10,575.79
4343,2025-04-12 18:59:53.425459,2025-04-12 21:41:53.425459,Packer B,12,533.61
4344,2025-04-12 18:59:53.907412,2025-04-12 21:46:53.907412,Packer C,10,592.0
4345,2025-04-12 18:59:53.526463,2025-04-12 20:31:53.526463,Packer C,20,508.29
4346,2025-04-12 18:59:53.400481,2025-04-12 21:05:53.400481,Packer C,10,686.99
4347,2025-04-12 18:59:53.152245,2025-04-12 20:35:53.152245,Packer B,12,466.06
4348,2025-04-12 18:59:53.905053,2025-04-12 21:29:53.905053,Packer A,10,702.61
4349,2025-04-12 18:59:53.997454,2025-04-12 20:12:53.997454,Packer A,12,502.78
4350,2025-04-12 18:59:53.346266,2025-04-12 21:26:53.346266,Packer A,12,370.38
4351,2025-04-12 18:59:53.428961,2025-04-12 21:44:53.428961,Packer C,20,561.97
4352,2025-04-12 18:59:53.990468,2025-04-12 21:02:53.990468,Packer A,20,574.49
4353,2025-04-12 18:59:53.957159,2025-04-12 21:53:53.957159,Packer A,12,488.25
4354,2025-04-12 18:59:53.913940,2025-04-12 21:02:53.913940,Packer A,10,605.68
4355,2025-04-12 18:59:53.887765,2025-04-12 20:26:53.887765,Packer C,12,573.22
4356,2025-04-12 18:59:53.700459,2025-04-12 20:38:53.700459,Packer C,20,376.78
4357,2025-04-12 18:59:53.874233,2025-04-12 21:06:53.874233,Packer B,10,373.63
4358,2025-04-12 18:59:53.841813,2025-04-12 20:48:53.841813,Packer B,10,556.93
4359,2025-04-12 18:59:53.781617,2025-04-12 20:10:53.781617,Packer B,12,689.54
4360,2025-04-12 18:59:53.707420,2025-04-12 21:31:53.707420,Packer A,12,447.26
4361,2025-04-12 18:59:53.929397,2025-04-12 19:54:53.929397,Packer C,10,675.27
4362,2025-04-12 18:59:53.826578,2025-04-12 21:26:53.826578,Packer B,12,685.12
4363,2025-04-12 18:59:53.213234,2025-04-12 20:18:53.213234,Packer B,10,506.0
4364,2025-04-12 18:59:53.891233,2025-04-12 20:58:53.891233,Packer B,12,798.54
4365,2025-04-12 18:59:53.625511,2025-04-12 21:54:53.625511,Packer C,20,762.41
4366,2025-04-12 18:59:53.063694,2025-04-12 20:17:53.063694,Packer A,20,337.02
4367,2025-04-12 18:59:53.190516,2025-04-12 20:31:53.190516,Packer C,20,705.13
4368,2025-04-12 18:59:53.801711,2025-04-12 20:20:53.801711,Packer B,20,446.73
4369,2025-04-12 18:59:53.371396,2025-04-12 20:22:53.371396,Packer B,20,372.27
4370,2025-04-12 18:59:53.561121,2025-04-12 21:49:53.561121,Packer A,20,370.54
4371,2025-04-12 18:59:53.344531,2025-04-12 21:14:53.344531,Packer B,10,401.26
4372,2025-04-12 18:59:53.283294,2025-04-12 21:36:53.283294,Packer C,12,325.07
4373,2025-04-12 18:59:53.338660,2025-04-12 19:41:53.338660,Packer B,12,480.01
4374,2025-04-12 18:59:53.502575,2025-04-12 19:33:53.502575,Packer B,10,530.66
4375,2025-04-12 18:59:53.594256,2025-04-12 19:54:53.594256,Packer A,20,799.03
4376,2025-04-12 18:59:53.170964,2025-04-12 20:20:53.170964,Packer A,20,547.62
4377,2025-04-12 18:59:53.896057,2025-04-12 21:53:53.896057,Packer C,10,348.58
4378,2025-04-12 18:59:53.072267,2025-04-12 19:43:53.072267,Packer B,10,396.68
4379,2025-04-12 18:59:53.083434,2025-04-12 19:46:53.083434,Packer C,12,776.19
4380,2025-04-12 18:59:53.390882,2025-04-12 21:00:53.390882,Packer A,12,586.63
4381,2025-04-12 18:59:53.654009,2025-04-12 20:46:53.654009,Packer C,20,497.42
4382,2025-04-12 18:59:53.523393,2025-04-12 19:37:53.523393,Packer B,20,645.58
4383,2025-04-12 18:59:53.198009,2025-04-12 20:14:53.198009,Packer C,12,635.08
4384,2025-04-12 18:59:53.321349,2025-04-12 20:28:53.321349,Packer B,20,767.04
4385,2025-04-12 18:59:53.371417,2025-04-12 21:00:53.371417,Packer A,20,785.54
4386,2025-04-12 18:59:53.040611,2025-04-12 21:36:53.040611,Packer A,10,403.77
4387,2025-04-12 18:59:53.051154,2025-04-12 20:14:53.051154,Packer B,20,604.72
4388,2025-04-12 18:59:53.468823,2025-04-12 21:51:53.468823,Packer A,12,324.02
4389,2025-04-12 18:59:53.927064,2025-04-12 21:57:53.927064,Packer C,20,694.62
4390,2025-04-12 18:59:53.222510,2025-04-12 20:43:53.222510,Packer A,10,504.19
4391,2025-04-12 18:59:53.325753,2025-04-12 20:07:53.325753,Packer A,12,543.79
4392,2025-04-12 18:59:53.120194,2025-04-12 19:45:53.120194,Packer B,20,592.98
4393,2025-04-12 18:59:53.960541,2025-04-12 21:39:53.960541,Packer C,20,351.83
4394,2025-04-12 18:59:53.892481,2025-04-12 19:57:53.892481,Packer B,10,413.25
4395,2025-04-12 18:59:53.980779,2025-04-12 20:26:53.980779,Packer A,20,744.7
4396,2025-04-12 18:59:53.963928,2025-04-12 21:50:53.963928,Packer B,10,793.47
4397,2025-04-12 18:59:53.240775,2025-04-12 21:39:53.240775,Packer A,12,479.23
4398,2025-04-12 18:59:53.403560,2025-04-12 19:42:53.403560,Packer A,10,418.94
4399,2025-04-12 18:59:53.760889,2025-04-12 20:25:53.760889,Packer A,12,584.78
4400,2025-04-12 18:59:53.487909,2025-04-12 21:47:53.487909,Packer C,12,328.92
4401,2025-04-12 18:59:53.135916,2025-04-12 21:45:53.135916,Packer C,20,559.71
4402,2025-04-12 18:59:53.996499,2025-04-12 21:00:53.996499,Packer C,12,375.32
4403,2025-04-12 18:59:53.307899,2025-04-12 19:59:53.307899,Packer C,10,539.21
4404,2025-04-12 18:59:53.068638,2025-04-12 21:44:53.068638,Packer C,20,696.83
4405,2025-04-12 18:59:53.302488,2025-04-12 19:56:53.302488,Packer C,12,685.57
4406,2025-04-12 18:59:53.318067,2025-04-12 21:38:53.318067,Packer B,12,572.38
4407,2025-04-12 18:59:53.147745,2025-04-12 20:02:53.147745,Packer B,12,528.61
4408,2025-04-12 18:59:53.402306,2025-04-12 21:20:53.402306,Packer C,10,370.61
4409,2025-04-12 18:59:53.226226,2025-04-12 20:28:53.226226,Packer B,10,334.83
4410,2025-04-12 18:59:53.949013,2025-04-12 20:28:53.949013,Packer C,12,329.52
4411,2025-04-12 18:59:53.102034,2025-04-12 19:43:53.102034,Packer A,20,595.17
4412,2025-04-12 18:59:53.259178,2025-04-12 19:54:53.259178,Packer B,20,350.36
4413,2025-04-12 18:59:53.817794,2025-04-12 19:59:53.817794,Packer C,20,626.87
4414,2025-04-12 18:59:53.522832,2025-04-12 21:54:53.522832,Packer A,10,485.13
4415,2025-04-12 18:59:53.073379,2025-04-12 20:55:53.073379,Packer C,10,481.31
4416,2025-04-12 18:59:53.785997,2025-04-12 20:31:53.785997,Packer C,20,774.27
4417,2025-04-12 18:59:53.724045,2025-04-12 19:30:53.724045,Packer B,10,731.93
4418,2025-04-12 18:59:53.724468,2025-04-12 20:47:53.724468,Packer A,10,324.19
4419,2025-04-12 18:59:53.863069,2025-04-12 20:23:53.863069,Packer B,10,778.98
4420,2025-04-12 18:59:53.966535,2025-04-12 19:42:53.966535,Packer A,10,464.87
4421,2025-04-12 18:59:53.435406,2025-04-12 20:37:53.435406,Packer B,20,497.15
4422,2025-04-12 18:59:53.984406,2025-04-12 20:13:53.984406,Packer C,20,510.02
4423,2025-04-12 18:59:53.188063,2025-04-12 20:53:53.188063,Packer C,12,306.55
4424,2025-04-12 18:59:53.616337,2025-04-12 21:19:53.616337,Packer C,12,674.39
4425,2025-04-12 18:59:53.799556,2025-04-12 21:33:53.799556,Packer B,20,798.79
4426,2025-04-12 18:59:53.244295,2025-04-12 19:33:53.244295,Packer A,20,518.37
4427,2025-04-12 18:59:53.991976,2025-04-12 20:28:53.991976,Packer A,20,598.03
4428,2025-04-12 18:59:53.145513,2025-04-12 20:57:53.145513,Packer A,10,534.87
4429,2025-04-12 18:59:53.748477,2025-04-12 21:58:53.748477,Packer A,10,359.92
4430,2025-04-12 18:59:53.949424,2025-04-12 21:54:53.949424,Packer B,10,309.49
4431,2025-04-12 18:59:53.620296,2025-04-12 20:05:53.620296,Packer C,10,386.5
4432,2025-04-12 18:59:53.261171,2025-04-12 21:00:53.261171,Packer A,20,356.28
4433,2025-04-12 18:59:53.813241,2025-04-12 19:58:53.813241,Packer C,12,548.32
4434,2025-04-12 18:59:53.458478,2025-04-12 21:03:53.458478,Packer A,10,587.02
4435,2025-04-12 18:59:53.907086,2025-04-12 21:56:53.907086,Packer A,12,639.0
4436,2025-04-12 18:59:53.215465,2025-04-12 20:41:53.215465,Packer C,10,611.55
4437,2025-04-12 18:59:53.338954,2025-04-12 19:34:53.338954,Packer B,12,641.46
4438,2025-04-12 18:59:53.832999,2025-04-12 20:31:53.832999,Packer A,20,653.89
4439,2025-04-12 18:59:53.866204,2025-04-12 20:46:53.866204,Packer A,20,634.12
4440,2025-04-12 18:59:53.017672,2025-04-12 19:44:53.017672,Packer C,10,344.23
4441,2025-04-12 18:59:53.367765,2025-04-12 21:10:53.367765,Packer C,20,357.88
4442,2025-04-12 18:59:53.349266,2025-04-12 20:00:53.349266,Packer C,20,795.77
4443,2025-04-12 18:59:53.041141,2025-04-12 19:59:53.041141,Packer C,10,476.03
4444,2025-04-12 18:59:53.056479,2025-04-12 21:26:53.056479,Packer C,10,672.56
4445,2025-04-12 18:59:53.524282,2025-04-12 21:04:53.524282,Packer B,12,488.79
4446,2025-04-12 18:59:53.116287,2025-04-12 21:58:53.116287,Packer A,10,356.98
4447,2025-04-12 18:59:53.805871,2025-04-12 20:28:53.805871,Packer C,20,769.63
4448,2025-04-12 18:59:53.497819,2025-04-12 19:43:53.497819,Packer C,10,714.83
4449,2025-04-12 18:59:53.019632,2025-04-12 21:22:53.019632,Packer A,10,427.53
4450,2025-04-12 18:59:53.566051,2025-04-12 20:30:53.566051,Packer C,20,665.06
4451,2025-04-12 18:59:53.781086,2025-04-12 20:35:53.781086,Packer B,20,524.96
4452,2025-04-12 18:59:53.894249,2025-04-12 19:53:53.894249,Packer A,20,569.67
4453,2025-04-12 18:59:53.074893,2025-04-12 21:48:53.074893,Packer C,20,439.13
4454,2025-04-12 18:59:53.957170,2025-04-12 20:48:53.957170,Packer A,10,523.22
4455,2025-04-12 18:59:53.391385,2025-04-12 20:03:53.391385,Packer B,20,711.92
4456,2025-04-12 18:59:53.758672,2025-04-12 20:12:53.758672,Packer C,10,649.2
4457,2025-04-12 18:59:53.346699,2025-04-12 19:38:53.346699,Packer B,10,398.99
4458,2025-04-12 18:59:53.091384,2025-04-12 21:52:53.091384,Packer A,12,356.43
4459,2025-04-12 18:59:53.868245,2025-04-12 20:44:53.868245,Packer B,10,552.97
4460,2025-04-12 18:59:53.987633,2025-04-12 19:45:53.987633,Packer C,12,795.69
4461,2025-04-12 18:59:53.245367,2025-04-12 21:35:53.245367,Packer C,12,515.38
4462,2025-04-12 18:59:53.053796,2025-04-12 21:42:53.053796,Packer A,12,350.93
4463,2025-04-12 18:59:53.958673,2025-04-12 19:59:53.958673,Packer B,10,550.1
4464,2025-04-12 18:59:53.396637,2025-04-12 20:35:53.396637,Packer B,20,420.12
4465,2025-04-12 18:59:53.106144,2025-04-12 21:08:53.106144,Packer C,12,784.44
4466,2025-04-12 18:59:53.047188,2025-04-12 20:39:53.047188,Packer C,10,664.89
4467,2025-04-12 18:59:53.580796,2025-04-12 21:33:53.580796,Packer C,12,408.14
4468,2025-04-12 18:59:53.988317,2025-04-12 21:24:53.988317,Packer C,10,553.99
4469,2025-04-12 18:59:53.688811,2025-04-12 20:57:53.688811,Packer C,10,334.75
4470,2025-04-12 18:59:53.679963,2025-04-12 21:23:53.679963,Packer B,20,305.93
4471,2025-04-12 18:59:53.734565,2025-04-12 20:00:53.734565,Packer B,12,556.51
4472,2025-04-12 18:59:53.388358,2025-04-12 21:54:53.388358,Packer A,12,694.96
4473,2025-04-12 18:59:53.376962,2025-04-12 20:47:53.376962,Packer A,10,339.12
4474,2025-04-12 18:59:53.474139,2025-04-12 20:44:53.474139,Packer C,12,510.29
4475,2025-04-12 18:59:53.939279,2025-04-12 20:29:53.939279,Packer A,10,763.72
4476,2025-04-12 18:59:53.605031,2025-04-12 20:19:53.605031,Packer A,10,333.31
4477,2025-04-12 18:59:53.105144,2025-04-12 21:57:53.105144,Packer B,10,350.68
4478,2025-04-12 18:59:53.125122,2025-04-12 19:34:53.125122,Packer A,20,582.8
4479,2025-04-12 18:59:53.837727,2025-04-12 21:56:53.837727,Packer C,10,396.06
4480,2025-04-12 18:59:53.465195,2025-04-12 19:38:53.465195,Packer A,10,597.04
4481,2025-04-12 18:59:53.077429,2025-04-12 20:58:53.077429,Packer B,20,673.77
4482,2025-04-12 18:59:53.518034,2025-04-12 21:22:53.518034,Packer C,20,468.86
4483,2025-04-12 18:59:53.617451,2025-04-12 21:22:53.617451,Packer A,20,500.37
4484,2025-04-12 18:59:53.264931,2025-04-12 21:37:53.264931,Packer A,20,455.68
4485,2025-04-12 18:59:53.763621,2025-04-12 20:56:53.763621,Packer C,10,460.54
4486,2025-04-12 18:59:53.359600,2025-04-12 21:40:53.359600,Packer C,10,329.92
4487,2025-04-12 18:59:53.273782,2025-04-12 21:44:53.273782,Packer B,12,559.69
4488,2025-04-12 18:59:53.954303,2025-04-12 21:55:53.954303,Packer C,12,461.7
4489,2025-04-12 18:59:53.243605,2025-04-12 21:57:53.243605,Packer A,10,685.95
4490,2025-04-12 18:59:53.902497,2025-04-12 20:55:53.902497,Packer C,12,619.72
4491,2025-04-12 18:59:53.231498,2025-04-12 20:30:53.231498,Packer A,20,695.47
4492,2025-04-12 18:59:53.805088,2025-04-12 20:30:53.805088,Packer B,12,545.25
4493,2025-04-12 18:59:53.812066,2025-04-12 21:32:53.812066,Packer A,20,360.85
4494,2025-04-12 18:59:53.657605,2025-04-12 21:52:53.657605,Packer C,10,731.32
4495,2025-04-12 18:59:53.054793,2025-04-12 19:56:53.054793,Packer B,10,569.48
4496,2025-04-12 18:59:53.423504,2025-04-12 20:10:53.423504,Packer B,12,496.05
4497,2025-04-12 18:59:53.221910,2025-04-12 20:24:53.221910,Packer B,20,634.06
4498,2025-04-12 18:59:53.505865,2025-04-12 19:47:53.505865,Packer B,12,411.04
4499,2025-04-12 18:59:53.695810,2025-04-12 21:03:53.695810,Packer B,10,680.6
4500,2025-04-12 18:59:53.458964,2025-04-12 20:44:53.458964,Packer A,20,758.08
4501,2025-04-12 18:59:53.067342,2025-04-12 21:10:53.067342,Packer B,10,427.03
4502,2025-04-12 18:59:53.251943,2025-04-12 21:02:53.251943,Packer C,10,358.55
4503,2025-04-12 18:59:53.850943,2025-04-12 19:48:53.850943,Packer B,10,664.9
4504,2025-04-12 18:59:53.626001,2025-04-12 20:40:53.626001,Packer C,10,758.82
4505,2025-04-12 18:59:53.970438,2025-04-12 19:51:53.970438,Packer B,20,710.73
4506,2025-04-12 18:59:53.902170,2025-04-12 21:06:53.902170,Packer A,12,660.1
