FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,Capaciteit
4092,2025-04-12 18:59:53.345032,2025-04-12 20:31:53.345032,Filler C,561.93
4093,2025-04-12 18:59:53.439278,2025-04-12 20:26:53.439278,Filler B,512.51
4094,2025-04-12 18:59:53.544349,2025-04-12 19:40:53.544349,Filler B,673.67
4095,2025-04-12 18:59:53.630987,2025-04-12 20:08:53.630987,Filler C,569.59
4096,2025-04-12 18:59:53.626325,2025-04-12 20:54:53.626325,Filler B,772.76
4097,2025-04-12 18:59:53.120247,2025-04-12 21:42:53.120247,Filler A,582.99
4098,2025-04-12 18:59:53.503329,2025-04-12 19:42:53.503329,Filler A,480.25
4099,2025-04-12 18:59:53.061486,2025-04-12 20:59:53.061486,Filler C,648.24
4100,2025-04-12 18:59:53.320396,2025-04-12 21:00:53.320396,Filler C,411.85
4101,2025-04-12 18:59:53.390462,2025-04-12 20:40:53.390462,Filler C,465.89
4102,2025-04-12 18:59:53.809958,2025-04-12 19:33:53.809958,Filler B,552.42
4103,2025-04-12 18:59:53.151798,2025-04-12 19:30:53.151798,Filler A,608.54
4104,2025-04-12 18:59:53.693051,2025-04-12 20:43:53.693051,Filler A,349.07
4105,2025-04-12 18:59:53.615669,2025-04-12 20:38:53.615669,Filler B,470.06
4106,2025-04-12 18:59:53.611188,2025-04-12 21:30:53.611188,Filler A,667.92
4107,2025-04-12 18:59:53.840019,2025-04-12 19:44:53.840019,Filler A,733.26
4108,2025-04-12 18:59:53.616652,2025-04-12 19:39:53.616652,Filler B,750.13
4109,2025-04-12 18:59:53.178449,2025-04-12 20:45:53.178449,Filler A,509.66
4110,2025-04-12 18:59:53.540403,2025-04-12 20:51:53.540403,Filler A,671.57
4111,2025-04-12 18:59:53.684148,2025-04-12 21:21:53.684148,Filler A,410.69
4112,2025-04-12 18:59:53.803776,2025-04-12 20:54:53.803776,Filler B,384.79
4113,2025-04-12 18:59:53.952194,2025-04-12 21:33:53.952194,Filler C,719.57
4114,2025-04-12 18:59:53.788653,2025-04-12 20:17:53.788653,Filler C,565.46
4115,2025-04-12 18:59:53.881929,2025-04-12 21:18:53.881929,Filler C,484.5
4116,2025-04-12 18:59:53.545477,2025-04-12 20:41:53.545477,Filler B,598.77
4117,2025-04-12 18:59:53.237107,2025-04-12 19:49:53.237107,Filler A,562.45
4118,2025-04-12 18:59:53.682161,2025-04-12 20:31:53.682161,Filler B,514.29
4119,2025-04-12 18:59:53.305471,2025-04-12 20:30:53.305471,Filler B,478.25
4120,2025-04-12 18:59:53.564084,2025-04-12 19:49:53.564084,Filler C,441.4
4121,2025-04-12 18:59:53.474421,2025-04-12 21:49:53.474421,Filler C,444.55
4122,2025-04-12 18:59:53.211244,2025-04-12 21:19:53.211244,Filler A,391.78
4123,2025-04-12 18:59:53.182514,2025-04-12 21:09:53.182514,Filler B,639.79
4124,2025-04-12 18:59:53.909985,2025-04-12 21:47:53.909985,Filler A,572.65
4125,2025-04-12 18:59:53.633784,2025-04-12 20:32:53.633784,Filler C,686.0
4126,2025-04-12 18:59:53.078303,2025-04-12 21:33:53.078303,Filler A,556.69
4127,2025-04-12 18:59:53.224047,2025-04-12 19:36:53.224047,Filler B,680.92
4128,2025-04-12 18:59:53.771137,2025-04-12 21:48:53.771137,Filler A,379.21
4129,2025-04-12 18:59:53.142139,2025-04-12 21:44:53.142139,Filler B,724.13
4130,2025-04-12 18:59:53.264722,2025-04-12 21:01:53.264722,Filler A,760.57
4131,2025-04-12 18:59:53.713123,2025-04-12 19:55:53.713123,Filler B,747.23
4132,2025-04-12 18:59:53.321054,2025-04-12 19:56:53.321054,Filler C,322.11
4133,2025-04-12 18:59:53.453001,2025-04-12 21:42:53.453001,Filler A,431.1
4134,2025-04-12 18:59:53.638856,2025-04-12 21:45:53.638856,Filler B,751.4
4135,2025-04-12 18:59:53.926501,2025-04-12 21:05:53.926501,Filler A,471.07
4136,2025-04-12 18:59:53.012071,2025-04-12 21:09:53.012071,Filler B,302.95
4137,2025-04-12 18:59:53.130667,2025-04-12 21:17:53.130667,Filler A,601.55
4138,2025-04-12 18:59:53.575278,2025-04-12 21:41:53.575278,Filler A,754.35
4139,2025-04-12 18:59:53.149221,2025-04-12 20:04:53.149221,Filler A,374.05
4140,2025-04-12 18:59:53.396019,2025-04-12 20:14:53.396019,Filler A,708.44
4141,2025-04-12 18:59:53.393217,2025-04-12 21:21:53.393217,Filler B,505.72
4142,2025-04-12 18:59:53.030766,2025-04-12 20:08:53.030766,Filler B,665.63
4143,2025-04-12 18:59:53.308971,2025-04-12 20:55:53.308971,Filler C,591.94
4144,2025-04-12 18:59:53.053503,2025-04-12 21:03:53.053503,Filler B,563.56
4145,2025-04-12 18:59:53.755556,2025-04-12 21:30:53.755556,Filler B,576.45
4146,2025-04-12 18:59:53.003773,2025-04-12 20:00:53.003773,Filler B,520.62
4147,2025-04-12 18:59:53.552768,2025-04-12 19:51:53.552768,Filler A,688.37
4148,2025-04-12 18:59:53.770225,2025-04-12 21:51:53.770225,Filler B,465.36
4149,2025-04-12 18:59:53.903900,2025-04-12 21:44:53.903900,Filler C,463.79
4150,2025-04-12 18:59:53.142725,2025-04-12 21:41:53.142725,Filler C,615.83
4151,2025-04-12 18:59:53.031553,2025-04-12 19:59:53.031553,Filler B,665.62
4152,2025-04-12 18:59:53.754197,2025-04-12 19:59:53.754197,Filler B,362.52
4153,2025-04-12 18:59:53.420482,2025-04-12 20:59:53.420482,Filler B,669.04
4154,2025-04-12 18:59:53.700387,2025-04-12 21:52:53.700387,Filler C,301.49
4155,2025-04-12 18:59:53.214521,2025-04-12 19:33:53.214521,Filler B,627.69
4156,2025-04-12 18:59:53.345999,2025-04-12 19:52:53.345999,Filler A,780.03
4157,2025-04-12 18:59:53.498351,2025-04-12 19:54:53.498351,Filler A,494.33
4158,2025-04-12 18:59:53.252774,2025-04-12 20:05:53.252774,Filler C,411.66
4159,2025-04-12 18:59:53.386167,2025-04-12 20:27:53.386167,Filler C,495.9
4160,2025-04-12 18:59:53.006535,2025-04-12 21:05:53.006535,Filler C,367.09
4161,2025-04-12 18:59:53.975614,2025-04-12 19:48:53.975614,Filler C,366.06
4162,2025-04-12 18:59:53.198803,2025-04-12 21:34:53.198803,Filler B,745.96
4163,2025-04-12 18:59:53.082728,2025-04-12 21:13:53.082728,Filler B,726.11
4164,2025-04-12 18:59:53.348546,2025-04-12 20:25:53.348546,Filler A,588.6
4165,2025-04-12 18:59:53.646309,2025-04-12 20:12:53.646309,Filler B,543.3
4166,2025-04-12 18:59:53.157998,2025-04-12 21:02:53.157998,Filler A,602.12
4167,2025-04-12 18:59:53.384400,2025-04-12 20:50:53.384400,Filler C,318.53
4168,2025-04-12 18:59:53.935802,2025-04-12 21:19:53.935802,Filler C,709.33
4169,2025-04-12 18:59:53.547942,2025-04-12 20:03:53.547942,Filler A,528.42
4170,2025-04-12 18:59:53.914985,2025-04-12 19:34:53.914985,Filler B,414.09
4171,2025-04-12 18:59:53.299559,2025-04-12 19:42:53.299559,Filler C,798.91
4172,2025-04-12 18:59:53.853298,2025-04-12 21:32:53.853298,Filler A,534.02
4173,2025-04-12 18:59:53.713231,2025-04-12 21:53:53.713231,Filler C,766.86
4174,2025-04-12 18:59:53.022088,2025-04-12 21:13:53.022088,Filler C,541.91
4175,2025-04-12 18:59:53.949325,2025-04-12 20:59:53.949325,Filler C,665.04
4176,2025-04-12 18:59:53.813606,2025-04-12 19:30:53.813606,Filler A,743.04
4177,2025-04-12 18:59:53.906232,2025-04-12 21:45:53.906232,Filler B,713.27
4178,2025-04-12 18:59:53.897101,2025-04-12 21:06:53.897101,Filler A,311.85
4179,2025-04-12 18:59:53.064861,2025-04-12 19:36:53.064861,Filler C,695.93
4180,2025-04-12 18:59:53.434141,2025-04-12 21:57:53.434141,Filler A,499.86
4181,2025-04-12 18:59:53.591394,2025-04-12 21:23:53.591394,Filler B,711.49
4182,2025-04-12 18:59:53.369367,2025-04-12 20:08:53.369367,Filler B,330.85
4183,2025-04-12 18:59:53.345510,2025-04-12 21:35:53.345510,Filler A,363.37
4184,2025-04-12 18:59:53.898287,2025-04-12 19:43:53.898287,Filler B,642.47
4185,2025-04-12 18:59:53.332681,2025-04-12 21:17:53.332681,Filler C,738.01
4186,2025-04-12 18:59:53.245353,2025-04-12 20:34:53.245353,Filler A,352.63
4187,2025-04-12 18:59:53.357444,2025-04-12 20:31:53.357444,Filler B,433.87
4188,2025-04-12 18:59:53.940200,2025-04-12 19:55:53.940200,Filler B,725.2
4189,2025-04-12 18:59:53.587084,2025-04-12 20:41:53.587084,Filler A,732.44
4190,2025-04-12 18:59:53.605412,2025-04-12 21:29:53.605412,Filler B,365.67
4191,2025-04-12 18:59:53.463603,2025-04-12 19:44:53.463603,Filler C,599.09
4192,2025-04-12 18:59:53.001470,2025-04-12 19:53:53.001470,Filler A,682.26
4193,2025-04-12 18:59:53.489711,2025-04-12 21:15:53.489711,Filler B,781.77
4194,2025-04-12 18:59:53.178121,2025-04-12 20:56:53.178121,Filler C,757.89
4195,2025-04-12 18:59:53.491864,2025-04-12 21:23:53.491864,Filler B,629.83
4196,2025-04-12 18:59:53.533150,2025-04-12 19:32:53.533150,Filler B,361.85
4197,2025-04-12 18:59:53.408593,2025-04-12 21:04:53.408593,Filler B,404.04
4198,2025-04-12 18:59:53.883043,2025-04-12 20:56:53.883043,Filler A,685.39
4199,2025-04-12 18:59:53.774631,2025-04-12 21:58:53.774631,Filler B,761.36
4200,2025-04-12 18:59:53.568768,2025-04-12 20:42:53.568768,Filler A,394.62
4201,2025-04-12 18:59:53.254733,2025-04-12 21:44:53.254733,Filler C,732.04
4202,2025-04-12 18:59:53.084764,2025-04-12 19:44:53.084764,Filler B,673.32
4203,2025-04-12 18:59:53.880592,2025-04-12 21:42:53.880592,Filler C,653.1
4204,2025-04-12 18:59:53.680830,2025-04-12 21:24:53.680830,Filler B,671.53
4205,2025-04-12 18:59:53.776696,2025-04-12 20:16:53.776696,Filler B,304.09
4206,2025-04-12 18:59:53.321232,2025-04-12 21:49:53.321232,Filler B,516.65
4207,2025-04-12 18:59:53.400951,2025-04-12 21:35:53.400951,Filler A,745.8
4208,2025-04-12 18:59:53.002042,2025-04-12 21:45:53.002042,Filler C,696.51
4209,2025-04-12 18:59:53.504077,2025-04-12 19:40:53.504077,Filler C,366.02
4210,2025-04-12 18:59:53.227682,2025-04-12 21:53:53.227682,Filler C,721.67
4211,2025-04-12 18:59:53.176751,2025-04-12 20:29:53.176751,Filler C,362.76
4212,2025-04-12 18:59:53.458061,2025-04-12 20:47:53.458061,Filler C,589.91
4213,2025-04-12 18:59:53.363999,2025-04-12 21:41:53.363999,Filler B,366.44
4214,2025-04-12 18:59:53.063133,2025-04-12 19:56:53.063133,Filler A,691.17
4215,2025-04-12 18:59:53.014993,2025-04-12 20:37:53.014993,Filler A,426.5
4216,2025-04-12 18:59:53.798704,2025-04-12 20:59:53.798704,Filler B,684.69
4217,2025-04-12 18:59:53.439058,2025-04-12 21:38:53.439058,Filler A,462.63
4218,2025-04-12 18:59:53.093141,2025-04-12 20:41:53.093141,Filler B,729.77
4219,2025-04-12 18:59:53.581862,2025-04-12 20:08:53.581862,Filler A,374.55
4220,2025-04-12 18:59:53.649909,2025-04-12 20:59:53.649909,Filler B,470.76
4221,2025-04-12 18:59:53.653855,2025-04-12 21:46:53.653855,Filler A,490.97
4222,2025-04-12 18:59:53.345678,2025-04-12 20:55:53.345678,Filler B,573.31
4223,2025-04-12 18:59:53.608202,2025-04-12 20:33:53.608202,Filler C,631.4
4224,2025-04-12 18:59:53.152951,2025-04-12 19:31:53.152951,Filler C,719.35
4225,2025-04-12 18:59:53.369584,2025-04-12 21:44:53.369584,Filler C,653.77
4226,2025-04-12 18:59:53.651169,2025-04-12 20:31:53.651169,Filler B,444.03
4227,2025-04-12 18:59:53.351066,2025-04-12 19:32:53.351066,Filler C,308.48
4228,2025-04-12 18:59:53.823131,2025-04-12 21:49:53.823131,Filler C,547.16
4229,2025-04-12 18:59:53.284065,2025-04-12 20:59:53.284065,Filler B,756.58
4230,2025-04-12 18:59:53.670399,2025-04-12 21:45:53.670399,Filler C,648.98
4231,2025-04-12 18:59:53.734712,2025-04-12 19:58:53.734712,Filler C,506.13
4232,2025-04-12 18:59:53.667251,2025-04-12 19:30:53.667251,Filler A,690.87
4233,2025-04-12 18:59:53.212940,2025-04-12 20:14:53.212940,Filler A,509.26
4234,2025-04-12 18:59:53.590838,2025-04-12 20:19:53.590838,Filler B,547.81
4235,2025-04-12 18:59:53.203218,2025-04-12 20:52:53.203218,Filler B,441.22
4236,2025-04-12 18:59:53.902827,2025-04-12 19:30:53.902827,Filler A,355.62
4237,2025-04-12 18:59:53.767768,2025-04-12 19:50:53.767768,Filler B,631.82
4238,2025-04-12 18:59:53.111095,2025-04-12 20:14:53.111095,Filler A,747.26
4239,2025-04-12 18:59:53.552796,2025-04-12 19:30:53.552796,Filler A,547.5
4240,2025-04-12 18:59:53.591971,2025-04-12 19:57:53.591971,Filler B,546.45
4241,2025-04-12 18:59:53.137903,2025-04-12 21:53:53.137903,Filler A,779.37
4242,2025-04-12 18:59:53.157714,2025-04-12 19:45:53.157714,Filler C,384.67
4243,2025-04-12 18:59:53.256902,2025-04-12 19:55:53.256902,Filler B,457.1
4244,2025-04-12 18:59:53.522695,2025-04-12 21:56:53.522695,Filler A,506.66
4245,2025-04-12 18:59:53.861097,2025-04-12 21:07:53.861097,Filler C,730.07
4246,2025-04-12 18:59:53.487186,2025-04-12 21:29:53.487186,Filler A,353.72
4247,2025-04-12 18:59:53.425878,2025-04-12 19:56:53.425878,Filler B,653.32
4248,2025-04-12 18:59:53.445076,2025-04-12 20:14:53.445076,Filler C,599.77
4249,2025-04-12 18:59:53.554616,2025-04-12 20:55:53.554616,Filler B,554.11
4250,2025-04-12 18:59:53.196508,2025-04-12 21:54:53.196508,Filler B,752.82
4251,2025-04-12 18:59:53.622939,2025-04-12 20:36:53.622939,Filler A,324.71
4252,2025-04-12 18:59:53.591930,2025-04-12 20:29:53.591930,Filler B,429.67
4253,2025-04-12 18:59:53.148098,2025-04-12 21:09:53.148098,Filler A,305.45
4254,2025-04-12 18:59:53.524698,2025-04-12 19:30:53.524698,Filler B,575.42
4255,2025-04-12 18:59:53.729091,2025-04-12 20:51:53.729091,Filler C,323.82
4256,2025-04-12 18:59:53.266050,2025-04-12 20:32:53.266050,Filler C,791.93
4257,2025-04-12 18:59:53.435007,2025-04-12 19:38:53.435007,Filler B,316.96
4258,2025-04-12 18:59:53.242646,2025-04-12 21:49:53.242646,Filler A,758.93
4259,2025-04-12 18:59:53.800363,2025-04-12 20:24:53.800363,Filler B,584.73
4260,2025-04-12 18:59:53.600672,2025-04-12 20:31:53.600672,Filler A,564.8
4261,2025-04-12 18:59:53.366094,2025-04-12 21:47:53.366094,Filler C,711.18
4262,2025-04-12 18:59:53.018630,2025-04-12 19:48:53.018630,Filler A,331.51
4263,2025-04-12 18:59:53.778202,2025-04-12 20:15:53.778202,Filler C,681.0
4264,2025-04-12 18:59:53.611571,2025-04-12 20:51:53.611571,Filler C,542.71
4265,2025-04-12 18:59:53.272768,2025-04-12 21:01:53.272768,Filler C,592.71
4266,2025-04-12 18:59:53.025751,2025-04-12 20:43:53.025751,Filler C,704.65
4267,2025-04-12 18:59:53.018064,2025-04-12 19:32:53.018064,Filler A,704.29
4268,2025-04-12 18:59:53.774964,2025-04-12 19:41:53.774964,Filler C,636.95
4269,2025-04-12 18:59:53.581531,2025-04-12 21:52:53.581531,Filler A,630.54
4270,2025-04-12 18:59:53.071446,2025-04-12 21:50:53.071446,Filler A,676.15
4271,2025-04-12 18:59:53.935679,2025-04-12 21:47:53.935679,Filler C,677.52
4272,2025-04-12 18:59:53.542372,2025-04-12 21:46:53.542372,Filler B,627.47
4273,2025-04-12 18:59:53.992951,2025-04-12 21:47:53.992951,Filler A,580.58
4274,2025-04-12 18:59:53.137880,2025-04-12 21:05:53.137880,Filler A,666.95
4275,2025-04-12 18:59:53.717826,2025-04-12 21:23:53.717826,Filler B,336.2
4276,2025-04-12 18:59:53.653609,2025-04-12 21:14:53.653609,Filler A,762.59
4277,2025-04-12 18:59:53.332053,2025-04-12 19:45:53.332053,Filler C,731.79
4278,2025-04-12 18:59:53.352349,2025-04-12 20:20:53.352349,Filler A,380.27
4279,2025-04-12 18:59:53.148934,2025-04-12 21:09:53.148934,Filler A,378.83
4280,2025-04-12 18:59:53.363790,2025-04-12 19:59:53.363790,Filler C,571.79
4281,2025-04-12 18:59:53.529881,2025-04-12 19:37:53.529881,Filler B,573.87
4282,2025-04-12 18:59:53.423767,2025-04-12 20:22:53.423767,Filler C,564.22
4283,2025-04-12 18:59:53.189704,2025-04-12 21:12:53.189704,Filler B,317.53
4284,2025-04-12 18:59:53.744032,2025-04-12 20:01:53.744032,Filler A,430.93
4285,2025-04-12 18:59:53.557847,2025-04-12 21:59:53.557847,Filler A,770.07
4286,2025-04-12 18:59:53.747375,2025-04-12 20:08:53.747375,Filler C,477.83
4287,2025-04-12 18:59:53.173255,2025-04-12 21:29:53.173255,Filler B,314.25
4288,2025-04-12 18:59:53.261691,2025-04-12 19:31:53.261691,Filler B,597.95
4289,2025-04-12 18:59:53.286901,2025-04-12 20:53:53.286901,Filler B,406.61
4290,2025-04-12 18:59:53.673372,2025-04-12 21:55:53.673372,Filler B,687.9
4291,2025-04-12 18:59:53.070766,2025-04-12 19:32:53.070766,Filler C,636.53
4292,2025-04-12 18:59:53.867703,2025-04-12 21:25:53.867703,Filler B,796.69
4293,2025-04-12 18:59:53.908461,2025-04-12 20:54:53.908461,Filler B,600.39
4294,2025-04-12 18:59:53.295555,2025-04-12 21:37:53.295555,Filler C,471.25
4295,2025-04-12 18:59:53.128747,2025-04-12 21:15:53.128747,Filler C,569.79
4296,2025-04-12 18:59:53.992768,2025-04-12 20:15:53.992768,Filler B,618.92
4297,2025-04-12 18:59:53.941899,2025-04-12 19:35:53.941899,Filler B,422.18
4298,2025-04-12 18:59:53.734535,2025-04-12 21:24:53.734535,Filler C,758.78
4299,2025-04-12 18:59:53.751834,2025-04-12 21:56:53.751834,Filler C,670.99
4300,2025-04-12 18:59:53.853977,2025-04-12 21:17:53.853977,Filler B,573.84
4301,2025-04-12 18:59:53.262795,2025-04-12 21:29:53.262795,Filler C,731.03
4302,2025-04-12 18:59:53.194711,2025-04-12 20:05:53.194711,Filler C,770.48
4303,2025-04-12 18:59:53.795928,2025-04-12 20:33:53.795928,Filler A,609.72
4304,2025-04-12 18:59:53.363359,2025-04-12 19:57:53.363359,Filler C,507.73
4305,2025-04-12 18:59:53.204335,2025-04-12 21:12:53.204335,Filler B,711.36
4306,2025-04-12 18:59:53.900904,2025-04-12 20:55:53.900904,Filler B,476.45
4307,2025-04-12 18:59:53.824909,2025-04-12 19:37:53.824909,Filler C,397.79
4308,2025-04-12 18:59:53.943207,2025-04-12 20:35:53.943207,Filler C,310.6
4309,2025-04-12 18:59:53.794402,2025-04-12 21:33:53.794402,Filler C,399.59
4310,2025-04-12 18:59:53.491222,2025-04-12 19:52:53.491222,Filler C,744.69
4311,2025-04-12 18:59:53.274575,2025-04-12 19:31:53.274575,Filler C,443.62
4312,2025-04-12 18:59:53.196741,2025-04-12 20:36:53.196741,Filler A,385.99
4313,2025-04-12 18:59:53.593852,2025-04-12 21:21:53.593852,Filler B,605.9
4314,2025-04-12 18:59:53.739203,2025-04-12 19:38:53.739203,Filler B,316.75
4315,2025-04-12 18:59:53.353566,2025-04-12 20:15:53.353566,Filler A,504.28
4316,2025-04-12 18:59:53.159930,2025-04-12 19:39:53.159930,Filler C,450.8
4317,2025-04-12 18:59:53.038372,2025-04-12 20:41:53.038372,Filler C,711.15
4318,2025-04-12 18:59:53.579755,2025-04-12 21:46:53.579755,Filler A,492.55
4319,2025-04-12 18:59:53.037668,2025-04-12 21:05:53.037668,Filler A,764.78
4320,2025-04-12 18:59:53.505411,2025-04-12 20:48:53.505411,Filler C,400.83
4321,2025-04-12 18:59:53.400991,2025-04-12 20:54:53.400991,Filler C,468.87
4322,2025-04-12 18:59:53.920107,2025-04-12 21:50:53.920107,Filler B,398.65
4323,2025-04-12 18:59:53.855684,2025-04-12 21:20:53.855684,Filler A,332.42
4324,2025-04-12 18:59:53.485268,2025-04-12 21:26:53.485268,Filler B,641.85
4325,2025-04-12 18:59:53.294151,2025-04-12 21:09:53.294151,Filler B,528.13
4326,2025-04-12 18:59:53.178500,2025-04-12 20:44:53.178500,Filler C,751.46
4327,2025-04-12 18:59:53.542787,2025-04-12 21:49:53.542787,Filler B,794.05
4328,2025-04-12 18:59:53.088881,2025-04-12 20:01:53.088881,Filler A,757.84
4329,2025-04-12 18:59:53.245202,2025-04-12 20:32:53.245202,Filler B,536.13
4330,2025-04-12 18:59:53.678140,2025-04-12 20:27:53.678140,Filler B,478.6
4331,2025-04-12 18:59:53.043085,2025-04-12 21:46:53.043085,Filler C,424.03
4332,2025-04-12 18:59:53.084732,2025-04-12 19:41:53.084732,Filler B,695.32
4333,2025-04-12 18:59:53.997244,2025-04-12 21:26:53.997244,Filler B,393.42
4334,2025-04-12 18:59:53.812621,2025-04-12 20:28:53.812621,Filler A,552.5
4335,2025-04-12 18:59:53.693263,2025-04-12 19:44:53.693263,Filler A,414.16
4336,2025-04-12 18:59:53.396544,2025-04-12 21:08:53.396544,Filler C,369.29
4337,2025-04-12 18:59:53.065328,2025-04-12 20:39:53.065328,Filler A,523.28
4338,2025-04-12 18:59:53.325815,2025-04-12 21:04:53.325815,Filler A,522.81
4339,2025-04-12 18:59:53.583642,2025-04-12 21:45:53.583642,Filler C,751.33
4340,2025-04-12 18:59:53.222883,2025-04-12 21:22:53.222883,Filler C,414.67
4341,2025-04-12 18:59:53.671781,2025-04-12 20:01:53.671781,Filler B,517.07
4342,2025-04-12 18:59:53.991550,2025-04-12 21:54:53.991550,Filler C,441.83
4343,2025-04-12 18:59:53.562739,2025-04-12 21:18:53.562739,Filler B,351.94
4344,2025-04-12 18:59:53.400538,2025-04-12 21:59:53.400538,Filler A,634.48
4345,2025-04-12 18:59:53.574486,2025-04-12 21:52:53.574486,Filler C,799.75
4346,2025-04-12 18:59:53.940203,2025-04-12 19:39:53.940203,Filler C,769.48
4347,2025-04-12 18:59:53.879624,2025-04-12 19:33:53.879624,Filler A,627.71
4348,2025-04-12 18:59:53.734811,2025-04-12 21:57:53.734811,Filler B,653.82
4349,2025-04-12 18:59:53.595686,2025-04-12 20:45:53.595686,Filler C,614.6
4350,2025-04-12 18:59:53.226560,2025-04-12 20:44:53.226560,Filler C,699.5
4351,2025-04-12 18:59:53.229787,2025-04-12 20:40:53.229787,Filler B,729.25
4352,2025-04-12 18:59:53.522999,2025-04-12 21:08:53.522999,Filler A,747.61
4353,2025-04-12 18:59:53.961468,2025-04-12 20:48:53.961468,Filler B,452.58
4354,2025-04-12 18:59:53.765703,2025-04-12 19:58:53.765703,Filler C,483.9
4355,2025-04-12 18:59:53.577363,2025-04-12 21:50:53.577363,Filler C,331.08
4356,2025-04-12 18:59:53.751958,2025-04-12 19:40:53.751958,Filler C,599.24
4357,2025-04-12 18:59:53.411815,2025-04-12 20:06:53.411815,Filler A,703.29
4358,2025-04-12 18:59:53.154843,2025-04-12 19:37:53.154843,Filler C,309.88
4359,2025-04-12 18:59:53.017792,2025-04-12 21:30:53.017792,Filler A,505.59
4360,2025-04-12 18:59:53.001235,2025-04-12 20:05:53.001235,Filler A,328.13
4361,2025-04-12 18:59:53.716958,2025-04-12 21:45:53.716958,Filler B,459.8
4362,2025-04-12 18:59:53.703097,2025-04-12 20:38:53.703097,Filler B,432.58
4363,2025-04-12 18:59:53.212613,2025-04-12 21:02:53.212613,Filler B,332.74
4364,2025-04-12 18:59:53.365381,2025-04-12 20:33:53.365381,Filler B,567.87
4365,2025-04-12 18:59:53.753632,2025-04-12 20:47:53.753632,Filler B,376.16
4366,2025-04-12 18:59:53.139702,2025-04-12 20:55:53.139702,Filler C,779.24
4367,2025-04-12 18:59:53.567332,2025-04-12 21:35:53.567332,Filler A,493.99
4368,2025-04-12 18:59:53.735357,2025-04-12 20:12:53.735357,Filler B,510.43
4369,2025-04-12 18:59:53.050021,2025-04-12 20:03:53.050021,Filler C,668.71
4370,2025-04-12 18:59:53.064625,2025-04-12 21:50:53.064625,Filler A,454.69
4371,2025-04-12 18:59:53.424338,2025-04-12 21:34:53.424338,Filler C,374.4
4372,2025-04-12 18:59:53.531123,2025-04-12 20:28:53.531123,Filler B,754.22
4373,2025-04-12 18:59:53.830272,2025-04-12 21:53:53.830272,Filler B,556.46
4374,2025-04-12 18:59:53.725844,2025-04-12 20:47:53.725844,Filler A,388.87
4375,2025-04-12 18:59:53.691587,2025-04-12 19:31:53.691587,Filler B,351.3
